ISBN,DESCRIÇÃO,AUTOR,"PREÇODE CAPA","PREÇOCOMDESC.(50%)"
9788562938467,NÊUMANNE ENTREVISTA – VOL. 1,JOSÉ NÊUMANNE PINTO,"R$   89,00","R$   44,50"
9788562938481,NÊUMANNE ENTREVISTA – VOL. 2,JOSÉ NÊUMANNE PINTO,"R$   89,00","R$   44,50"
9786556271071,"O ARGUMENTO FINANCEIRO E A MODULAÇÃODE EFEITOS NO",GUILHERME VILLAS BÔAS E SILVA,"R$   89,00","R$   44,50"
9786556270685,QUEM TEM MEDO DO PROCESSO COLETIVO?,ANDRÉA PIMENTEL DE MIRANDA,"R$   89,00","R$   44,50"
9788586590870,QUESTOES DISPUTADAS DE METAFISIA,RAUL LANDIM,"R$   89,00","R$   44,50"
9788562938399,"SESSOES DESCONTINUAS - LICOES DEHIST,NOCIN. VOL 1",MARCOS SILVA,"R$   89,00","R$   44,50"
9788584934966,SIGILO BANCÁRIO,ANDRÉA PIMENTEL DE MIRANDA,"R$   89,00","R$   44,50"
9788584934980,SOCIEDADES LIMITADAS,FELIPE LOURENÇO MOURA LIMA,"R$   89,00","R$   44,50"
9786556270814,"TEORIA DA BASE OBJETIVA DO NEGÓCIOJURÍDICO",TAMIRIS VILAR BRUFATTO,"R$   89,00","R$   44,50"
9788562937095,"MUNDO E PEQUENO, O - PRODUZIDO","CUNHA, MIGUEL PINA E","R$   90,00","R$   45,00"
9788584932153,NAMING RIGHTS DE BENS PUBLICOS,LUIS FELIPE SAMPAIO,"R$   90,00","R$   45,00"
9789896940331,"100 INDICADORES DA GESTAO KEY PERFINDICATORS","CALDEIRA, JORGE","R$   90,35","R$   45,18"
9789896943141,A ERA DOS SUPER-HUMANOS - ED 2018,PAULA MARQUES; RICARDO CAYOLLA,"R$   90,35","R$   45,18"
9789724415987,ANTROPOLOGIA SOCIAL - REEDIÇÃO,E.E.EVANS PRITCHARD,"R$   90,35","R$   45,18"
9789724416731,CONCEPCOES DA JUSTICA,"ROSAS, JOAO CARDOSO","R$   90,35","R$   45,18"
9789724418926,"FILOSOFIA DA EDUCACAO, A","REBOUL, OLIVIER","R$   90,35","R$   45,18"
9789724417714,NAO HA MAPA COR-DE-ROSA - A HISTORIA...,"FERREIRA, JOSE MEDEIROS","R$   90,35","R$   45,18"
9789724050454,O MISTÉRIO DO COOPERATIVISMO,RUI NAMORADO,"R$   90,35","R$   45,18"
9789724421896,O TEATRO ANTIGO - ED 2019,PIERRE GRIMAL,"R$   90,35","R$   45,18"
9789724413792,"ORIGEM DA OBRA DE ARTE, A - ED 2018",MARTIN HEIDEGGER,"R$   90,35","R$   45,18"
9789896940362,CAPITAL DE RISCO,"CAETANO, PAULO","R$   91,00","R$   45,50"
9789724048758,GLORIA E TRAGEDIA DE GORBATCHOV,"AMARAL, DIOGO FREITAS DO","R$   91,00","R$   45,50"
9788563182661,MANUAL DE DIREITO ECONOMICO E FINANCEIRO,JANAHIM DIAS FIGUEIRA,"R$   91,00","R$   45,50"
9789724016153,PESSOA E A PSICANALISE,"MARTINHO, JOSE","R$   91,00","R$   45,50"
9789724415895,"FILOSOFIA NA IDADE TRAGICA DOS GREGOS, A",FRIEDRICH NIETZSCHE,"R$   92,00","R$   46,00"
9789896941116,MARKETING LATERAL,"KOTLER, PHILIP; BES, FERNANDO TRIAS DE","R$   92,00","R$   46,00"
9789724423838,"FUNDAMENTAÇÃO DA METAFÍSICA DOSCOSTUMES",IMMANUEL KANT,"R$   93,02","R$   46,51"
9788584930456,"ATUACAO DO EST. NA ECON. COMO ACIONISTAMIN., A","GUEDES, FILIPE MACHADO","R$   94,00","R$   47,00"
9788584932689,CONTRATO PRELIMINAR,FABIO P. ALEM,"R$   94,00","R$   47,00"
9788584932139,"CONTRIBUICAO PREVIDENCIARIA SOBRE ARECEITA BRUTA","CASSEB, DIEGO FILIPE","R$   94,00","R$   47,00"
9788584932016,"CRIMINALIDADE ORGANIZADA - INVESTIGACAO,DIREITO E","ELIOMAR PEREIRA, GUILHERMEWERNER,MANUEL","R$   94,00","R$   47,00"
9788584931699,"ESTUDOS APLIC. DE DIREITO EMPRES - LL.C. 1ED",PAMELA ROMEU ROQUE,"R$   94,00","R$   47,00"
9788584931750,"ESTUDOS APLIC. DE DIREITO EMPRES -MERCADOS 1 ED",PAMELA ROMEU ROQUE,"R$   94,00","R$   47,00"
9788584932580,"ESTUDOS APLIC. DE DIREITO EMPRES -MERCADOS 2 ED",PAMELA ROMEU ROQUE,"R$   94,00","R$   47,00"
9788584934164,"FINANCIAMENTO DAS EMPRESAS NO BRASIL, O","ADDONO, RAPHAEL ENRICO","R$   94,00","R$   47,00"
9788584932597,"IMPORTACAO PARALELA DE PATENTES NOBRASIL, A","KLEINDIENST, ANA CRISTINA","R$   94,00","R$   47,00"
9788562937002,"MEU EU E OUTROS TEMAS IMPORTANTES, O",CHARLES HANDY,"R$   94,00","R$   47,00"
9788562937064,PESSOAS E GESTAO: UMA PARCERIA,"MALSCHITZKY, NANCY","R$   94,00","R$   47,00"
9788584930098,"REGIME JURID. DA EXPULSAO DE ESTRANG. NOBRASIL, O","PARDI, LUIS VANDERLEI","R$   94,00","R$   47,00"
9788584932351,"RESPONSABILIDADE DO COTISTA DE FUNDO DEINVEST., A","MARTINS NETO, CARLOS","R$   94,00","R$   47,00"
9788584932627,"RELATIVISMO, UNIVERSALISMO E JUSTICADISTRIBUTIVA",MARCELLO CIOTOLA,"R$   95,00","R$   47,50"
9789724048208,DICIONARIO DAS CRISES E DAS ALTERNATIVAS,VÁRIOS,"R$   96,00","R$   48,00"
9789724040813,DIREITO DE SEGURANCA PUBLICA,"FILOCRE, LINCOLN D'AQUINO","R$   96,00","R$   48,00"
9789724033044,ELISAO FISCAL,"FURLAN, ANDERSON","R$   96,00","R$   48,00"
9788563182388,"GERENCIAMENTO E CONTROLE DA AGUA DELASTRO E RESP.","IBRAHIN, FABIO JOSE","R$   96,00","R$   48,00"
9789896941512,GRANDES SOLUCOES DE NEGOCIOS,"WEISS, ANTONIO E.","R$   96,00","R$   48,00"
9789898101129,"LEIS NAO ESCRITAS DA GESTAO, AS","SKAKOON, JAMES G.; KING, W. J.","R$   96,00","R$   48,00"
9789724046662,MUDAR DE VIDA,"ALMEIDA, DALILA PINTO DE","R$   96,00","R$   48,00"
9789724047119,STEVE JOBS NAS SUAS PROPRIAS PALAVRAS,"BEAHM, GEORGE","R$   96,00","R$   48,00"
9789724414737,ANOTAÇÕES SOBRE AS CORES,LUDWIG WITTGENSTEIN,"R$   96,85","R$   48,43"
9789724076461,"AQUISIÇÃO DE EMPRESAS E DEPARTICIPAÇÕES ACIONISTA",CATARINA MONTEIRO PIRES,"R$   96,85","R$   48,43"
9789724091952,"CHARACTERS AND FIGURES - CONCEPTUAL ANDCRITICAL A",CARLOS REIS; SARA GRÜNHAGEN,"R$   96,85","R$   48,43"
9789896945947,UM MANUAL DE COMO CONSTRUIR O FUTURO,PEDRO ALVITO,"R$   96,85","R$   48,43"
9788584932696,CROWDFUNDING - NATUREZA REGIME JURIDICO,"COELHO, CAIO SASAKI GODEGUEZ","R$   98,00","R$   49,00"
9788563182852,"EMPRESA E O VALOR DO TRABALHO HUMANO, A- 2 ED","MARTINS, MARCOS MADEIRA DE MATTOS","R$   98,00","R$   49,00"
9788584930081,"TRIBUTACAO DO COMERCIO ELETRONICO NOSEUA E UE, A","ALMEIDA, DANIEL FREIRE E","R$   98,00","R$   49,00"
"",A CLÁUSULA SHOTGUN (BUY OR SELL) EM,,,,,
9786556271439,,GABRIELA ALVES MENDES BLANCHET,"R$99,00",,R$,"49,50"
"",ACORDOS DE ACI,,,,,
"",A CONSTITUIÇÃO CANÔNICA E OS DIREITOS,,,,,
9786556272467,,MARIA GARCIA,"R$99,00",,R$,"49,50"
"",HUMANOS FUND,,,,,
9789724028491,A SUJEIÇÃO DAS MULHERES,JOHN STUART MILL,"R$99,00",,R$,"49,50"
"",A VIDA ÍNTIMA DAS FRASES E OUTRAS,,,,,
9786586618105,,DEONÍSIO DA SILVA,"R$99,00",,R$,"49,50"
"",SENTENÇAS,,,,,
9786556272269,ACORDOS ADMINISTRATIVOS,GABRIEL MACHADO,"R$99,00",,R$,"49,50"
9788584935673,ALGORITMOS E O DIREITO,PAULO VICTOR ALFEO REIS,"R$99,00",,R$,"49,50"
"",ASPECTOS RELEVANTES DA COBRANCA DE,,,,,
9788584936304,,BEIJANICY FERREIRA DA CUNHA ABADIA VALIM,"R$99,00",,R$,"49,50"
"",ICMS SOBRE...,,,,,
"","BALTICO - A HISTORIA DA ESTONIA, LETONIA E",,,,,
9786586618006,,ERICK REIS GODLIAUSKAS ZEN,"R$99,00",,R$,"49,50"
"",LITUANI,,,,,
"","CONSTITUIÇÃO, LEI PENAL E CONTROLO DE",,,,,
9788584935987,,MARIA JOÃO ANTUNES,"R$99,00",,R$,"49,50"
"",CONSTITUCION,,,,,
"",CONTABILIDADE E GESTAO DE UNIDADES DE,,,,,
9786587019000,,CLOVIS LUIS PADOVEZE; EDUARDO VIEIRA DO,"R$99,00",,R$,"49,50"
"",NEGOCIO,,,,,
"","CONTRATOS DE FRANQUIA - ORIGEM,",,,,,
9786556271231,,TATIANA DRATOVSKY SISTER,"R$99,00",,R$,"49,50"
"",EVOLUÇÃO LEGI.,,,,,
9786556271323,CONVENÇÃO DE ARBITRAGEM,RENATO FERNANDES COUTINHO,"R$99,00",,R$,"49,50"
"",CRIMES TRIBUTARIOS - EXTINCAO DA,,,,,
9788584935680,,RODRIGO LUIS ZIEMBOWICZ,"R$99,00",,R$,"49,50"
"",PUNIBILIDADE...,,,,,
9786586618143,DAS COISAS AO REDOR,MARCOS BECCARI,"R$99,00",,R$,"49,50"
"",DIREITO A SAUDE E QUALIDADE DOS,,,,,
9789724041803,,"MACHADO, JONATAS E. M.; RAPOSO, VERA L.","R$99,00",,R$,"49,50"
"",MEDICAMENTOS,,,,,
9786556273532,DIREITO GLOBAL,SALEM NASSER,"R$99,00",,R$,"49,50"
9788584935345,DIREITOS SOCIAIS,THIAGO DOS SANTOS ACCA,"R$99,00",,R$,"49,50"
9786586618259,EDUCAÇÃO E ÉTICA NA MODERNIDADE,CARLOTA BOTO,"R$99,00",,R$,"49,50"
"",ESTUDOS APLIC. DE DIREITO EMPRES -,,,,,
9788584932542,,RODRIGO FERNANDES REBOUÇAS,"R$99,00",,R$,"49,50"
"",CONTRATOS 2 ED,,,,,
"",ESTUDOS APLIC. DE DIREITO EMPRES -,,,,,
9788584931705,,"KLEINDIENST, ANA CRISTINA","R$99,00",,R$,"49,50"
"",SOCIETARIO 1 ED,,,,,
"",ESTUDOS APLIC. DE DIREITO EMPRES -,,,,,
9788584935017,,"KLEINDIENST, ANA CRISTINA","R$99,00",,R$,"49,50"
"",SOCIETARIO 4 ED,,,,,
"",ESTUDOS APLIC. DE DIREITO EMPRES -,,,,,
9788584935642,,ANA CRISTINA KLEINDIENST,"R$99,00",,R$,"49,50"
"",SOCIETÁRIO ED 5,,,,,
"",ESTUDOS APLIC. DE DIREITO EMPRES -,,,,,
9788584932559,,"BRAGA, REGIS FERNANDO DE RIBEIRO","R$99,00",,R$,"49,50"
"",TRIBUTARIO 2 ED,,,,,
"",ESTUDOS APLIC. DE DIREITO EMPRES -,,,,,
9788584935024,,"BRAGA, REGIS FERNANDO DE RIBEIRO","R$99,00",,R$,"49,50"
"",TRIBUTARIO 4 ED,,,,,
9789724424255,EXISTENCIALISMO - UMA INTRODUÇÃO,KEVIN AHO,"R$99,00",,R$,"49,50"
9788562937354,FUNDAMENTOS DA MACROECONOMIA,EDSON PETERLI GUIMARAES,"R$99,00",,R$,"49,50"
"",GEORGE ORWELL - BIOGRAFIA INTELECTUAL DE,,,,,
9789724420615,,JACINTA MARIA MATOS,"R$99,00",,R$,"49,50"
"",UM GUERR,,,,,
"",GOVERNANÇA CORPORATIVA EM EMPRESAS,,,,,
9786556271576,,LIANA ISSA LIMA,"R$99,00",,R$,"49,50"
"",ESTATAIS LISTAD,,,,,
9788584935369,INCENTIVOS FISCAIS NO SETOR AUTOMOTIVO,CASSIUS VINICIUS DE CARVALHO,"R$99,00",,R$,"49,50"
9786556270906,INTELIGÊNCIA ARTIFICIAL E DIREITO,FAUSTO MARTIN DESANCTIS,"R$99,00",,R$,"49,50"
9786586618082,MIL E UMA PALAVRAS DE DIREITO,DEONÍSIO DA SILVA,"R$99,00",,R$,"49,50"
9786586618563,O DIREITO AO ÓCIO,JOSÉ MANUEL DE SACADURA ROCHA,"R$99,00",,R$,"49,50"
"",O TRIBUNAL DE CONTAS DA UNIÃO E A,,,,,
9786556273266,,LUDIMILA SANTOS DERBLI,"R$99,00",,R$,"49,50"
"",INDÚSTRIA DO PET,,,,,
"",OBSTÁCULOS AO FINANCIAMENTO DE,,,,,
9786556271545,,GABRIELA ANDRADE GÓES,"R$99,00",,R$,"49,50"
"",PEQUENAS E MÉDIAS,,,,,
"",ONEROSIDADE EXCESSIVA E DESEQUILÍBRIO,,,,,
9786556271132,,MARCOS DE ALMEIDA VILLAÇA AZEVEDO,"R$99,00",,R$,"49,50"
"",CONTRATUAL S,,,,,
9788584935321,PAGAMENTO INDEVIDO,FABIO CALHEIROS DO NASCIMENTO,"R$99,00",,R$,"49,50"
"",PARA ALÉM DA PRÁTICA EMPREENDEDORA NO,,,,,
9786587019109,,JANAYNNA DE MOURA FERRAZ,"R$99,00",,R$,"49,50"
"",CAPITALISMO,,,,,
9786587019130,PARCERIAS PÚBLICO-PRIVADAS,BERNARDO MEYER,"R$99,00",,R$,"49,50"
"",PRECEDENTES VINCULANTES EM MATÉRIA,,,,,
9786556271200,,VICTOR AUGUSTO DE FARIA MORATO,"R$99,00",,R$,"49,50"
"",TRIBUTÁRIA,,,,,
9786556272030,PROTEÇÃO DE DADOS E COMPLIANCE DIGITAL,CLAUDIO JOEL BRITO LÓSSIO,"R$99,00",,R$,"49,50"
"","PROTEÇÃO DE DADOS, COMPLIANCE E INSIDER","FERNANDO RISTER DE SOUSA LIMA,",,,,
9786556272115,,,"R$99,00",,R$,"49,50"
"",TRADING,GIANPAOLO,,,,
"",RELAÇÃO DE FRANQUIA NO MUNDO,,,,,
9786556271729,,MARINA NASCIMBEM BECHTEJEW RICHTER,"R$99,00",,R$,"49,50"
"",EMPRESARIAL E AS TEN,,,,,
9788584935727,TRIBUTAÇÃO DA ATIVIDADE RURAL,BEN-HUR CARVALHO CABRERA MANO FILHO,"R$99,00",,R$,"49,50"
9788584935611,TUTELA DA EVIDENCIA,PAULO GUILHERME MAZINI,"R$99,00",,R$,"49,50"
9788562937316,VAREJO EM POLOS DE RUA,"PARENTE, JURACY; BRANDAO, MARCELO MOLL","R$99,00",,R$,"49,50"
"",APLICABILIDADE DA LEI FEDERAL DE PROCESSO,,,,,
9788584932344,,BRUNO SANTOS CUNHA,"R$ 101,00",,R$,"50,50"
"",ADMINIST,,,,,
"",NEGOCIOS INTERNAC. E SUAS APLICACOES NO,,,,,
9788562937132,,GLERIANI TORRES C.FERREIRA; ZILDA MENDES,"R$ 102,00",,R$,"51,00"
"",BR - 1 ED,,,,,
9788584932610,CONTRATO DE ALIANÇA,LEONARDO TOLEDO DA SILVA,"R$ 103,00",,R$,"51,50"
9789724421315,ETICA APLICADA - NOVAS TECNOLOGIAS,MARIA DO CEU PATRAO NEVES,"R$ 103,35",,R$,"51,68"
9789724419541,ETICA APLICADA - POLITICA,"MARIA DO CEU PATRAO NEVES, ANTONIO COST","R$ 103,35",,R$,"51,68"
"",,"MARIA DO CEU PATRAO NEVES, JORGE",,,,
9789724419558,ETICA APLICADA - SAUDE,,"R$ 103,35",,R$,"51,68"
"",,MANUEL,,,,
"",INVESTIGAÇÃO SOBRE O ENTENDIMENTO,,,,,
9789724423791,,DAVID HUME,"R$ 103,35",,R$,"51,68"
"",HUMANO,,,,,
9789724421063,LOGICA ELEMENTAR,DESIDÉRIO MURCHO,"R$ 103,35",,R$,"51,68"
9789724070216,MOOT COURTS,FRANCISCO PEREIRA COUTINHO,"R$ 103,35","R$   51,68"
9789724414980,O DISCURSO DA ACAO,PAUL RICOEUR,"R$ 103,35","R$   51,68"
9789724077673,"QUESTOES FUNDAMENTAIS DE DIREITO PENALDA EMPRESA",SUSANA MARIA AIRES DE SOUSA,"R$ 103,35","R$   51,68"
9789724415734,TEORIA DA INTERPRETACAO - 9789724415734,PAUL RICOEUR,"R$ 103,35","R$   51,68"
9789724039190,APRENDER A LER E AVALIAR A LEITURA - ED 2,"SUCENA, ANA; CASTRO, SÃO LUIS","R$ 104,00","R$   52,00"
9789724037226,"DICIONARIO INTERNACIONAL DA OUTRAECONOMIA","CATTANI, ANTONIO D; LAVILLE, JEAN-LOUIS","R$ 104,00","R$   52,00"
9789896940478,"FACTOR HUMANO NA DECISAO EMPRESARIAL, O- 1 ED","LOBAO, JULIO","R$ 104,00","R$   52,00"
9788584930654,"MEGABANCOS E AS CRISES FINANCEIRAS, OS","RIBEIRO, IVAN CESAR","R$ 104,00","R$   52,00"
9789724033006,"METODO CANGURU - O PROSSEGUIR DAVINCULACAO PAIS","FELICIANO, FATIMA","R$ 104,00","R$   52,00"
9789724029870,OS BENEFICIOS FISCAIS - SISTEMA,"MARTINS, GUILHERME WALDEMAR","R$ 104,00","R$   52,00"
9789724073705,OS OFFSHORES DO NOSSO QUOTIDIANO,CARLOS PIMENTA,"R$ 104,00","R$   52,00"
9788584930203,"SOCIEDADES COOP. E O REGIME JUR.CONCURSAL, AS","MAFFIOLETTI, EMANUELLE URBANO","R$ 104,00","R$   52,00"
9788584934058,HISTÓRIA DO DIREITO FALIMENTAR,RODRIGO TELLECHEA;JOÃO SCALZILLI;LUIS F,"R$ 105,00","R$   52,50"
9788584932757,"MEDIACAO NA ADMINISTRACAO PUBLICABRASILEIRA",SILVIA HELENA PICARELLI GONCALVES JOHONS,"R$ 105,00","R$   52,50"
9788584932467,"MODELO DE POS-PAGAMENTO NOSCONTRATOS, O","SAKAMOTO, LUCIANA MAYUMI","R$ 105,00","R$   52,50"
9789724416847,O MITO DO ETERNO RETORNO,MIRCEA ELIADE,"R$ 105,00","R$   52,50"
9788584932726,PROCESSO COLETIVO PASSIVO,"RUDINIKI NETO, ROGERIO","R$ 105,00","R$   52,50"
9788584931231,"CURSO DE DIREITO TRIBUTARIO BRASILEIROVOL.II","MARCUS LIVIO GOMES E LEONARDO PIETROANT","R$ 106,00","R$   53,00"
9788584931682,"ESTUDOS APLIC. DE DIREITO EMPRES -CONTRATOS 1 ED",RODRIGO FERNANDES REBOUÇAS,"R$ 106,00","R$   53,00"
9788584931804,REGIME JURIDICO DAS DEBENTURES - 2 ED,JOSE ROMEU GARCIA DO AMARAL,"R$ 106,00","R$   53,00"
9788584930197,"BRASIL E O DIREITO INTERNAC. DO MARCONTEMP., O","SILVA, ALEXANDRE PEREIRA DA","R$ 107,00","R$   53,50"
9788563182937,"PRÁTICAS E CLÁUSULAS ABUSIVAS NASRELAÇÕES DE CONS",CÁSSIO RANZINI OLMOS,"R$ 107,00","R$   53,50"
9786556271996,A JUSTIÇA EM ARISTÓTELES 2a EDIÇÃO,EDUARDO CARLOS BIANCA BITTAR,"R$ 109,00","R$   54,50"
9788584932818,A PARCIALIDADE POSITIVA DO JUIZ,ARTUR CÉSAR DE SOUZA,"R$ 109,00","R$   54,50"
9788584936380,"AUTORIDADE NACIONAL DE PROTECAO DEDADOS E A EF..",CÍNTIA ROSA PEREIRA DE LIMA,"R$ 109,00","R$   54,50"
9786587019154,BREVE HISTÓRIA DAS FINANÇAS,RODOLFO L. F. OLIVO,"R$ 109,00","R$   54,50"
9788584935789,"CORRUPCAO E ADMINISTRACAO PUBLICA NOBRASIL",CLOVIS ALBERTO BERTOLINI DE PINHO,"R$ 109,00","R$   54,50"
9786556270357,CRIPTOMOEDAS,MARIA DO CARMO GARCEZ GHIRARDI,"R$ 109,00","R$   54,50"
9786556271484,"DECISÕES VINCULANTES DO STF - A CULTURADE PRECEDE",VICTOR MARCEL PINHEIRO,"R$ 109,00","R$   54,50"
9786556271507,DIREITO E DESENVOLVIMENTO NA PRÁTICA,FLAVIA PORTELLA PÜSCHEL,"R$ 109,00","R$   54,50"
9788584935710,DIREITO INTERNACIONAL,VÁRIOS,"R$ 109,00","R$   54,50"
9788584935130,DIREITOS DAS MULHERES,MONICA SAPUCAIA MACHADO,"R$ 109,00","R$   54,50"
9789724096834,"ESCRAVIDÃO, DIGNIDADE, TRABALHO 2a EDIÇÃO",ANTÓNIO JOSÉ MOREIRA,"R$ 109,00","R$   54,50"
9788584934102,"ESTUDOS APLIC. DE DIREITO EMPRES -CONTRATOS 3 ED",RODRIGO FERNANDES REBOUÇAS,"R$ 109,00","R$   54,50"
9788584934133,"ESTUDOS APLIC. DE DIREITO EMPRES -MERCADOS 3 ED",PAMELA ROMEU ROQUE,"R$ 109,00","R$   54,50"
9788584935826,"ESTUDOS APLIC. DE DIREITO EMPRES -MERCADOS ED. 4",PAMELA ROMEU ROQUE,"R$ 109,00","R$   54,50"
9788584932566,"ESTUDOS APLIC. DE DIREITO EMPRES -SOCIETARIO 2 ED","KLEINDIENST, ANA CRISTINA","R$ 109,00","R$   54,50"
9786556270654,"ESTUDOS APLIC. DE DIREITO EMPRES -SOCIETARIO 6 ED",ANA CRISTINA KLEINDIENST; GABRIEL BUSCHI,"R$ 109,00","R$   54,50"
9788584934119,"ESTUDOS APLIC. DE DIREITO EMPRES -TRIBUTARIO 3 ED","BRAGA, REGIS FERNANDO DE RIBEIRO","R$ 109,00","R$   54,50"
9786556270777,"ESTUDOS APLIC. DE DIREITO EMPRES -TRIBUTARIO 6 ED",RÉGIS FERNANDO DE RIBEIRO BRAGA,"R$ 109,00","R$   54,50"
9788584935659,"ESTUDOS APLIC. DE DIREITO EMPRES -TRIBUTÁRIO ED 5",RÉGIS FERNANDO DE RIBEIRO BRAGA,"R$ 109,00","R$   54,50"
9788584935635,"ESTUDOS APLIC. DE DIREITO EMPRES. -CONTRATOS ED 5",MARIA ISABEL CARVALHO SICA LONGHI,"R$ 109,00","R$   54,50"
9788584934409,FILOSOFIA E DIREITO PRIVADO,"BARBIERI, CATARINA HELENA CORTADA","R$ 109,00","R$   54,50"
9788562938429,"FILOSOFIA POLÍTICA, TOLERÂNCIA - E OUTROSESCRITOS",MÁRIO MIRANDA FILHO,"R$ 109,00","R$   54,50"
9788584935758,"LICOES SISTEMATIZADAS DE HISTORIA DODIREITO 2 ED.",RODRIGO ARNONI SCALQUETTE,"R$ 109,00","R$   54,50"
9789724413112,NO RASTO DO CODIGO DA VINCI,"CAINE, PETER","R$ 109,00","R$   54,50"
9788584935314,"NOVOS PARADIGMAS DA REGULARIZAÇÃOFUNDIÁRIA URBANA",FELIPE CHIARELLO; LILIAN REGINA GABRIEL,"R$ 109,00","R$   54,50"
9789724413228,O ANTICRISTO,FRIEDRICH NIETZSCHE,"R$ 109,00","R$   54,50"
9789724069340,"O PROCESSO ESPECIAL DE REVITAL. NAJURISPRUDENCIA","SERRA, CATARINA","R$ 109,00","R$   54,50"
9789724416052,O SISTEMA DA VIDA ETICA,GEORG WILHELM FRIEDRICH HEGEL,"R$ 109,00","R$   54,50"
9789724416960,OBSERVACOES SOBRE O SENTIME,IMMANUEL KANT,"R$ 109,00","R$   54,50"
9786556271804,PARECERES DE DIREITO PENAL,ANTONIO CEZAR PELUSO,"R$ 109,00","R$   54,50"
9786556270982,"PERDAS E DANOS POR DESCUMPRIMENTO DECONTRATO",PAULA EPPINGHAUS CIRNE LIMA,"R$ 109,00","R$   54,50"
9788584935376,PLANO DE RECUPERAÇÃO JUDICIAL,CINIRA GOMES LIMA MELO,"R$ 109,00","R$   54,50"
9786556271354,"PRECEDENTES ELEITORAIS - SEGURANÇAJURÍDICA E PR.",RODRIGO TERRA CYRINEU,"R$ 109,00","R$   54,50"
9788584932740,"RESPONSABILIDADE CIVIL DOS AUDITORESINDEPENDENTES","FAVERO, FABRICIO","R$ 109,00","R$   54,50"
9786556270050,"RESPONSABILIDADE TRIBUTARIA DE GRUPOSECONOMICOS",NORTON LUIS BENITES,"R$ 109,00","R$   54,50"
9786556270951,"TEORIAS DO DIREITO ADMINISTRATIVO GLOBALE STANDAR",OTAVIO VENTURINI,"R$ 109,00","R$   54,50"
9786556270609,TRABALHO 4.0,JOSÉ ROBERTO AFONSO,"R$ 109,00","R$   54,50"
9788584936014,"TRIBUTACAO NOS ESTADOS UNIDOS E NOBRASIL","VALCIR GASSEN, MARCOS AURELIO PEREIRA..","R$ 109,00","R$   54,50"
9789898866264,OBRAS DE MARIA JUDITE DE CARVALHO - VOL. II,MARIA JUDITE DE CARVALHO,"R$ 109,83","R$   54,92"
9789724416809,ARTISTA E DESIGNER  - ED. 2,BRUNO MUNARI,"R$ 109,85","R$   54,93"
9789724415697,"CONHECIMENTO E O PROBLEMA CORPO-MENTE,O",KARL POPPER,"R$ 109,85","R$   54,93"
9789724080680,ECONOMIA SOCIAL,VÁRIOS,"R$ 109,85","R$   54,93"
